District,Janpad,Panchayat,Cluster,Subengineer,Work FY,Work Status,Work Code,Work Name,Final Work Category,Original Work Category,Work Type,NREGA Wage Sanction,NREGA Material Sanction,NREGA Total Sanction,NREGA Booked Wages,NREGA Booked Material,NREGA Total Booked,NREGA Total Booked %,VBGRAMG Total Sanction,VBGRAMG Booked Wages,VBGRAMG Booked Material,VBGRAMG Total Booked,VBGRAMG Total Booked %,April Mandays (GP),May Mandays (GP),June Mandays (GP),July Mandays (GP),August Mandays (GP),September Mandays (GP),FY Mandays Total (GP),AF,AG,01 Apr–30 Jun,01 Jul–Today,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,Recovery Done Work,Recovery Amount Rs,Recovery Work Count
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5703885,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149523929,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5703886,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149524110,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5703939,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150948312,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11745,0,11745.0,0.5,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.11745,0.15255,0.435,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5770536,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151013412,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5770843,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149207972,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,0,0,0,0.0,0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.2349,0.0783,0.1566,0.3333333333333333,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5771072,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149372734,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11745,0,11745.0,0.5,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.11745,0.15255,0.435,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5803092,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149549638,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,3915,0,3915.0,0.16666666666666666,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,1,0,0,0,0,0.27,0.03915,0.23085,0.145,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5860081,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149372251,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860083,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149372518,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11745,0,11745.0,0.5,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.11745,0.15255,0.435,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860146,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149626714,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.0783,0.1917,0.29,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860151,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149665951,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5860208,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149524160,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860209,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149524182,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.0783,0.1917,0.29,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860210,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149524254,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,0,0,0,0.0,0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.2349,0.0783,0.1566,0.3333333333333333,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5860255,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149207622,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860259,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149208128,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11745,0,11745.0,0.5,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,1,0,0,0,0.27,0.11745,0.15255,0.435,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006009/IF/IAY/5860409,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150795520,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,0,0,1,0,0,0.27,0.19575,0.07425,0.725,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5894711,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149549607,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5895093,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151041755,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5896383,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149372618,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/5897515,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149717461,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,4500,0,4500.0,0.16666666666666666,129,559,253,137,105,0,1183.0,1,0,941.0,0,0,1,0,0,0,0,0.27,0.045,0.225,0.16666666666666666,No,0.00,0
SATNA,AMARPATAN,AMJHAR,RAMGARH,श्रीमती साधना चौरे,2026-2027,Ongoing,1712006009/IF/IAY/6099834,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149372364,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,129,559,253,137,105,0,1183.0,1,0,941.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2020-2021,Ongoing,1712006030/AV/22012034508972,ग्राम पंचायत भवन आनंदगढ मनरेगा- डी0एम0एफ0 अभिशरण,Panchayat and Community Hall,Anganwadi/Other Rural Infrastructure,Constr of Bharat Nirman Seva Kendra,373000,0,1448000,6384,0,6384.0,0.0044088397790055245,1448000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,14.48,0.06384,14.41616,0.0044088397790055245,Yes,6384.00,1
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2022-2023,Ongoing,1712006030/DP/22012034552450,बांस व्रक्षारोपण कार्य मुकुंदपुर परिक्षेत्र बीट आनंदगढ आर0एफ0723,Gap Filling in Plantation,Drought Proofing,Block Plantation of Forestry-in Fields-Community,1817000,2085000,3902000,433465,896088.89,1329553.8900000001,0.3407365171706817,3902000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,1,0,0,0,39.02,13.295538900000002,25.7244611,0.3407365171706817,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2020-2021,Ongoing,1712006030/IF/22012034622383,खेत तालाब कार्य रामभगत केवट/ रामसजीवन केवट ललितपुर नंबर 01,Farm Pond,Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,212329.58,40310.910000000003,252806,1751,0,1751.0,0.006926259661558665,252806,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,2.52806,0.01751,2.51055,0.006926259661558665,Yes,1751.00,1
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2024-2025,Ongoing,1712006030/IF/IAY/4562503,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP115669241,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,18907,0,18907.0,0.8048957002979992,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,0,1,0,0,0.27,0.18907,0.08093,0.7002592592592592,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/4849325,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP124124317,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21924,0,21924.0,0.9333333333333333,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,0,0,1,0,0.27,0.21924,0.05076,0.812,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5541840,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128158290,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,18270,0,18270.0,0.7777777777777778,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,0,1,0,0,0.27,0.1827,0.0873,0.6766666666666666,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5549858,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127256412,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21924,0,21924.0,0.9333333333333333,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,0,0,1,0,0.27,0.21924,0.05076,0.812,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5584453,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128124902,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,3654,0,3654.0,0.15555555555555556,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,0.27,0.03654,0.23346,0.13533333333333333,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2026-2027,Ongoing,1712006030/IF/IAY/5860187,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117452256,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,0,0,0,0,0,0.0,0,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5860231,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121763146,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7308,0,7308.0,0.3111111111111111,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,1,0,0,0,0.27,0.07308,0.19692,0.27066666666666667,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5860309,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121760138,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,1,0,0,0,0.27,0.14616,0.12384,0.5413333333333333,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/IF/IAY/5860334,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP129887251,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10962,0,10962.0,0.4666666666666667,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,0,1,0,0,0,0.27,0.10962,0.16038,0.406,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2026-2027,Ongoing,1712006030/IF/IAY/5878323,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127266594,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,3654,0,3654.0,0.15555555555555556,27000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,0.27,0.03654,0.23346,0.13533333333333333,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2018-2019,Ongoing,1712006030/PG/22012034366467,खेल मैदान निर्माण कार्य ग्राम ललितपुर नं. 1,Play Field,Play Ground,Play Ground,162000,191000,353000,38806,0,38806.0,0.10993201133144476,353000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,3.53,0.38806,3.14194,0.10993201133144476,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/RC/22012034675226,पीसीसी रोड निर्माण कार्य मुख्यमार्ग से कुमारे पाव के घर की ओर आनन्दगढ़(5वां +नरेगा),Cement Concrete,Rural Connectivity,Constr of Cement Concrete Roads for Comm,33000,0,309000,31399,0,31399.0,0.10161488673139159,0,0,0,0.0,0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,3.09,0.31399,2.77601,0.10161488673139159,No,0.00,0
SATNA,AMARPATAN,ANANDGARH,TALA,अनिल पटेल अति0 02,2025-2026,Ongoing,1712006030/RC/22012034839476,पीसीसी रोड निर्माण कार्य मुख्यमार्ग हैण्डपम्प से उचित मूल्य की दुकान की ओरआनंदगढ़ (नरेगा+5वां वित्त),Cement Concrete,Rural Connectivity,Constr of Cement Concrete Roads for Comm,54000,0,508000,783,0,783.0,0.0015413385826771654,508000,0,0,0.0,0.0,73,64,0,13,56,0,206.0,1,0,137.0,0,0,1,0,0,0,0,5.08,0.00783,5.07217,0.0015413385826771654,Yes,783.00,1
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2018-2019,Ongoing,1712006041/AV/22012034400106,आंगनवाड़ी भवन निर्माण कार्य ग्राम कुलुहा,Anganwadi,Anganwadi/Other Rural Infrastructure,Constr of Anganwadi for community,180000,0,780000,126192,0,126192.0,0.1617846153846154,780000,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,1,0,0,0,0,7.8,1.26192,6.53808,0.1617846153846154,No,0.00,0
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2018-2019,Ongoing,1712006041/AV/22012034400110,आंगनवाड़ी भवन निर्माण कार्य ग्राम हरदी,Anganwadi,Anganwadi/Other Rural Infrastructure,Constr of Anganwadi for community,180000,0,780000,117012,0,117012.0,0.1500153846153846,780000,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,1,0,0,0,0,7.8,1.17012,6.62988,0.1500153846153846,No,0.00,0
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2024-2025,Ongoing,1712006041/DP/22012034625223,बृक्षारोपण कार्य मुक्तिधाम हरदी ग्राम पंचायत बछरा,Crematorium,Drought Proofing,Coastal Block Plantation - Farm Forestry-Community,157255.62,160659.85,318230,12448.04,8977.9699999999993,21426.010000000002,0.06732869308361877,318230,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,1,0,0,0,0,3.1823,0.2142601,2.9680399,0.06732869308361877,No,0.00,0
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2025-2026,Ongoing,1712006041/IF/22012035307953,खेत तालाब निर्माण कार्य पुनीत सिंह /इंद्रभान सिंह ग्राम हरदी ग्राम पंचायत बछरा (नरेगा ),Farm Pond,Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,365838.98,85046.66,450886,54120,14443.64,68563.64,0.15206424683844696,450886,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,1,0,0,0,0,4.50886,0.6856364,3.8232236,0.15206424683844696,No,0.00,0
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2024-2025,Ongoing,1712006041/IF/IAY/4620749,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126757426,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19305,0,19305.0,0.8218390804597702,27000,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,0,0,1,0,0,0.27,0.19305,0.07695,0.715,No,0.00,0
SATNA,AMARPATAN,BACHHARA,RAMGARH,श्रीमती साधना चौरे,2024-2025,Ongoing,1712006041/IF/IAY/4647699,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP143165927,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19467,0,19467.0,0.828735632183908,27000,0,0,0.0,0.0,166,30,0,98,75,0,369.0,1,0,196.0,0,0,0,0,1,0,0,0.27,0.19467,0.07533,0.721,No,0.00,0
